seed,completed,t_leak,t_first_det,t_consensus,t_reported,patrol_steps,investigate_steps,fuse_steps,total_steps,err_x,err_y,err,in_tolerance_50,in_tolerance_25,lam2_mean,lam2_min,lam2_zero_pct,comm_radius,exploration,n_degraded,robots_alive_end
3011,True,199,229,283,313,30,54,30,114,12.308129354364723,0.9238377144262131,12.342751894386067,True,True,0.17473403791020414,0.0,73.6842105263158,350,lloyd,0,5
3012,True,199,699,841,871,500,142,30,672,-0.5696202841943432,4.171320943652745,4.210033928975118,True,True,0.35807701898605315,0.0,53.86904761904762,350,lloyd,0,5
3013,True,199,280,445,475,81,165,30,276,-4.136222339897699,3.7379639034107583,5.5750075684496245,True,True,1.6163926289195203,0.0,4.7101449275362315,350,lloyd,0,5
3014,True,199,200,289,319,1,89,30,120,3.8865465171505207,-0.11765412829794286,3.8883269311980944,True,True,0.4996951777197575,-1.3242860820930834e-16,66.66666666666667,350,lloyd,0,5
3000,True,199,215,319,357,16,104,38,158,6.818034097390296,1.1212871444387247,6.909621828541722,True,True,1.3384831594773838,0.5188056959079844,0.0,500,lloyd,0,5
3001,True,199,203,332,362,4,129,30,163,6.021975791401587,2.756673931003718,6.6229482554299235,True,True,2.8194479583115735,0.8299135133739662,0.0,500,lloyd,0,5
3002,True,199,235,347,377,36,112,30,178,5.3959920949133675,0.38718833905929273,5.409865571182989,True,True,1.3852715888523772,0.8299135133739667,0.0,500,lloyd,0,5
3003,True,199,369,483,513,170,114,30,314,0.9120118462564051,-8.474472424413136,8.523405920161885,True,True,2.1687342059440726,0.5188056959079834,0.0,500,lloyd,0,5
3004,True,199,547,639,672,348,92,33,473,11.649317008034984,2.1273430924335344,11.841966702647742,True,True,1.357768760107983,0.0,9.725158562367865,500,lloyd,0,5
3005,True,199,200,292,322,1,92,30,123,-0.24976145709416642,2.8903561983088366,2.9011273220167557,True,True,4.0731707317073145,3.0,0.0,500,lloyd,0,5
3006,True,199,337,388,418,138,51,30,219,10.16593359477099,0.027547044682364685,10.165970917377454,True,True,1.473036195863306,0.0,5.936073059360731,500,lloyd,0,5
3007,True,199,533,689,719,334,156,30,520,12.771478239982912,0.8999989036933584,12.803150177241783,True,True,1.5356343663988679,1.1102230246251565e-16,0.38461538461538464,500,lloyd,0,5
3008,True,199,200,288,318,1,88,30,119,3.270469658568686,1.5305274562918498,3.6108843905727,True,True,2.5210084033613445,2.0000000000000004,0.0,500,lloyd,0,5
3009,True,199,200,313,343,1,113,30,144,15.424313258552843,2.5376186879458373,15.63166491783204,True,True,3.698223304703361,1.5857864376269069,0.0,500,lloyd,0,5
3010,True,199,200,292,322,1,92,30,123,9.429418043951244,2.645328704980159,9.793451312228255,True,True,2.3658536585365852,2.0000000000000004,0.0,500,lloyd,0,5
3011,True,199,221,518,548,22,297,30,349,0.021118449106097614,4.847783819563517,4.847829818600741,True,True,0.36073042869360356,0.0,61.03151862464183,500,lloyd,0,5
3012,True,199,564,617,650,365,53,33,451,1.5852811339664186,3.7562328143234254,4.077057913386801,True,True,1.0440303057125975,0.0,19.51219512195122,500,lloyd,0,5
3013,True,199,235,309,339,36,74,30,140,-1.1673809543764264,1.570339070362735,1.956717426852563,True,True,3.9571428571428564,3.0000000000000018,0.0,500,lloyd,0,5
3014,True,199,204,322,352,5,118,30,153,4.001825599423114,0.9203127308457795,4.1062858705593035,True,True,2.741897581833399,1.3819660112501047,0.0,500,lloyd,0,5
